City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Seattle,UberX,COMPLETED,2018-06-30 14:21:51 +0000 UTC,2018-06-30 14:24:30 +0000 UTC,47.6118091642,-122.347309475,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-30 14:30:47 +0000 UTC,47.59649076,-122.327694033,"5th Avenue South & South Dearborn St, Seattle, WA 98104, United States",1.61,4.66,USD
Seattle,UberX,COMPLETED,2018-06-30 14:06:33 +0000 UTC,2018-06-30 14:09:08 +0000 UTC,47.6117447,-122.3470122,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-30 14:10:55 +0000 UTC,47.6146786,-122.3485886,"2326 1st Ave, Seattle, WA 98121, US",0.32,3.07,USD
Seattle,UberX,COMPLETED,2018-06-30 06:38:36 +0000 UTC,2018-06-30 06:39:27 +0000 UTC,47.6091150144,-122.33934263,"116 Pike St, Seattle, WA 98101, USA",2018-06-30 06:47:23 +0000 UTC,47.6117330092,-122.346970495,"2226 Elliott Ave, Seattle, WA 98121, US",1.15,3.29,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-06-29 05:17:47 +0000 UTC,2018-06-29 05:17:57 +0000 UTC,47.6120885,-122.3473179,,2018-06-29 05:45:16 +0000 UTC,47.6120885,-122.3473179,,0.92,20.29,USD
San Francisco,UberEATS - Marketplace,COMPLETED,2018-06-27 05:35:54 +0000 UTC,2018-06-27 05:36:06 +0000 UTC,37.4003241,-121.9452831,,2018-06-27 06:10:38 +0000 UTC,37.4003241,-121.9452831,,3.51,16.46,USD
Seattle,UberX,COMPLETED,2018-06-26 01:25:26 +0000 UTC,2018-06-26 01:29:51 +0000 UTC,47.6118925941,-122.347818554,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-26 01:35:02 +0000 UTC,47.6139176261,-122.335624501,"1700 7th Ave Ste 116, Seattle, WA 98101, US",0.75,3.99,USD
Seattle,UberX,COMPLETED,2018-06-23 05:37:53 +0000 UTC,2018-06-23 05:40:22 +0000 UTC,47.6142482,-122.3430041,"306 Blanchard St, Seattle, WA 98121, USA",2018-06-23 05:43:46 +0000 UTC,47.6118067,-122.3474667,"2226 Elliott Ave, Seattle, WA 98121, US",0.74,6.21,USD
San Francisco,UberX,COMPLETED,2018-06-18 02:28:12 +0000 UTC,2018-06-18 02:34:59 +0000 UTC,37.3999616783,-121.947387066,"620 Park View Dr, Santa Clara, CA 95054, US",2018-06-18 02:43:38 +0000 UTC,37.3655955338,-121.924534273,"1701 Airport Blvd Ste B1130, San Jose, CA 95110, US",4.07,8.65,USD
San Francisco,UberX,COMPLETED,2018-06-15 23:44:21 +0000 UTC,2018-06-15 23:47:53 +0000 UTC,37.3996835433,-121.947074017,"620 Park View Dr, Santa Clara, CA 95054, US",2018-06-16 00:05:02 +0000 UTC,37.350332756,-121.938361043,"500 El Camino Real, Santa Clara, CA 95053, US",4.46,9.51,USD
Seattle,UberX,COMPLETED,2018-06-15 00:31:24 +0000 UTC,2018-06-15 00:47:13 +0000 UTC,47.6119387703,-122.347972191,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-15 01:02:21 +0000 UTC,47.6078644799,-122.335735223,"3rd Ave and Seneca St, Seattle, WA 98101, US",0.80,11.8,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-06-12 04:25:51 +0000 UTC,2018-06-12 04:26:14 +0000 UTC,47.6120885,-122.3473179,,2018-06-12 05:29:38 +0000 UTC,47.6120885,-122.3473179,,4.18,25.9,USD
Seattle,UberX,COMPLETED,2018-06-11 05:02:48 +0000 UTC,2018-06-11 05:10:00 +0000 UTC,47.6141665,-122.3437219,"306 Blanchard St, Seattle, WA 98121, USA",2018-06-11 05:19:30 +0000 UTC,47.6089851,-122.3282599,"801 Spring St, Seattle, WA 98104, US",1.83,10.98,USD
Seattle,UberX,COMPLETED,2018-06-09 06:28:15 +0000 UTC,2018-06-09 06:32:20 +0000 UTC,47.6177706,-122.3450346,"500 Wall St, Seattle, WA 98121, USA",2018-06-09 06:35:41 +0000 UTC,47.6117626,-122.3470791,"2226 Elliott Ave, Seattle, WA 98121, US",0.59,6.22,USD
Seattle,Pool,COMPLETED,2018-06-07 02:08:23 +0000 UTC,2018-06-07 02:10:27 +0000 UTC,47.6119270921,-122.347875238,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-07 02:17:17 +0000 UTC,47.6121852128,-122.336992845,"500 Pine St, Seattle, WA 98101, US",0.66,4.59,USD
Seattle,uberX,COMPLETED,2018-06-03 04:50:12 +0000 UTC,2018-06-03 04:51:48 +0000 UTC,47.6073689,-122.3386671,"1321 1st Ave, Seattle, WA 98101, US",2018-06-03 04:57:11 +0000 UTC,47.6117424,-122.3470732,"2226 Elliott Ave, Seattle, WA 98121, US",1.31,5.43,USD
Seattle,uberX,COMPLETED,2018-06-03 02:58:50 +0000 UTC,2018-06-03 03:00:17 +0000 UTC,47.6192187786,-122.346315233,"100 Taylor Ave N, Seattle, WA 98109, USA",2018-06-03 03:08:28 +0000 UTC,47.6014862672,-122.332928715,"106 Occidental Ave S, Seattle, WA 98104, US",1.60,5.25,USD
Seattle,uberX,COMPLETED,2018-06-03 00:07:01 +0000 UTC,2018-06-03 00:17:32 +0000 UTC,47.6118636085,-122.347711065,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-03 00:24:05 +0000 UTC,47.6197282507,-122.345323881,"567 John St, Seattle, WA 98109, US",1.41,8.49,USD
Seattle,uberX,COMPLETED,2018-06-02 05:46:41 +0000 UTC,2018-06-02 05:49:30 +0000 UTC,47.6060722,-122.3390259,"1200 Western Ave, Seattle, WA 98101, US",2018-06-02 05:53:14 +0000 UTC,47.6117567,-122.3472085,"2226 Elliott Ave, Seattle, WA 98121, US",0.88,6.79,USD
Seattle,POOL: MATCHED,COMPLETED,2018-06-02 01:48:32 +0000 UTC,2018-06-02 01:51:51 +0000 UTC,47.6118819496,-122.347779081,"2226 Elliott Ave, Seattle, WA 98121, US",2018-06-02 01:59:04 +0000 UTC,47.6121576717,-122.335410231,"500 Pine St, Seattle, WA 98101, US",0.92,2.95,USD
Seattle,POOL: MATCHED,COMPLETED,2018-05-27 01:14:11 +0000 UTC,2018-05-27 01:24:23 +0000 UTC,47.687369,-122.1305092,"15770 NE 100th Way, Redmond, WA 98052, USA",2018-05-27 02:01:07 +0000 UTC,47.6117331,-122.3472471,"2226 Elliott Ave, Seattle, WA 98121, US",18.29,15.18,USD
Seattle,uberX,COMPLETED,2018-05-26 17:52:39 +0000 UTC,2018-05-26 17:55:56 +0000 UTC,47.6112199826,-122.345031772,"2103 Western Ave, Seattle, WA 98121, USA",2018-05-26 18:30:47 +0000 UTC,47.687344788,-122.130195115,"15770 NE 100th Way, Redmond, WA 98052, USA",20.28,44.98,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-05-25 05:24:31 +0000 UTC,2018-05-25 05:24:50 +0000 UTC,47.6120885,-122.3473179,,2018-05-25 05:45:04 +0000 UTC,47.6120885,-122.3473179,,0.92,20.49,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-05-24 01:13:58 +0000 UTC,2018-05-24 01:14:08 +0000 UTC,47.6120885,-122.3473179,,2018-05-24 01:40:40 +0000 UTC,47.6120885,-122.3473179,,1.34,25.74,USD
Seattle,uberX,COMPLETED,2018-05-23 01:33:11 +0000 UTC,2018-05-23 01:36:32 +0000 UTC,47.6116696,-122.3471051,"2226 Elliott Ave, Seattle, WA 98121, US",2018-05-23 01:51:13 +0000 UTC,47.6221756,-122.330601,"1288 Harrison St, Seattle, WA 98109, USA",1.27,7.85,USD
Seattle,uberX,COMPLETED,2018-05-19 03:21:03 +0000 UTC,2018-05-19 03:23:46 +0000 UTC,47.658503622,-122.312014144,"Northeast Clallam Lane, Seattle, WA 98105, USA",2018-05-19 03:32:37 +0000 UTC,47.6084322112,-122.337684279,"1401 2nd Ave, Seattle, WA 98101, US",4.60,7.03,USD
Seattle,uberX,COMPLETED,2018-05-19 02:28:11 +0000 UTC,2018-05-19 02:31:34 +0000 UTC,47.6108192783,-122.337244715,"1514 4th Ave, Seattle, 98101, US",2018-05-19 02:43:57 +0000 UTC,47.6582477919,-122.313209097,"4142 University Way NE, Seattle, WA 98105, US",4.41,7.21,USD
Seattle,uberX,COMPLETED,2018-05-18 05:14:01 +0000 UTC,2018-05-18 05:16:35 +0000 UTC,47.6091158,-122.3394517,"116 Pike St, Seattle, WA 98101, USA",2018-05-18 05:23:11 +0000 UTC,47.6117712,-122.3472941,"2226 Elliott Ave, Seattle, WA 98121, US",1.37,4.07,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-05-16 03:33:32 +0000 UTC,2018-05-16 03:33:37 +0000 UTC,47.6120885,-122.3473179,,2018-05-16 03:51:19 +0000 UTC,47.6120885,-122.3473179,,0.91,12.7,USD
Seattle,uberX,COMPLETED,2018-05-13 04:28:25 +0000 UTC,2018-05-13 04:29:43 +0000 UTC,47.6144225536,-122.342864475,"306 Blanchard St, Seattle, WA 98121, USA",2018-05-13 04:34:08 +0000 UTC,47.6117858145,-122.347273636,"2226 Elliott Ave, Seattle, WA 98121, US",0.56,5.94,USD
Seattle,uberX,COMPLETED,2018-05-12 07:27:40 +0000 UTC,2018-05-12 07:33:31 +0000 UTC,47.6059716,-122.3390848,"1200 Western Ave, Seattle, WA 98101, US",2018-05-12 07:37:04 +0000 UTC,47.6117005,-122.3471244,"2226 Elliott Ave, Seattle, WA 98121, US",0.90,6.87,USD
Seattle,uberX,COMPLETED,2018-05-12 02:47:30 +0000 UTC,2018-05-12 02:50:56 +0000 UTC,47.614152,-122.3433546,"306 Blanchard St, Seattle, WA 98121, USA",2018-05-12 02:57:35 +0000 UTC,47.6074259,-122.3386023,"1221 1st Ave, Seattle, WA 98101, US",0.88,6.16,USD
Seattle,uberX,COMPLETED,2018-05-06 07:01:43 +0000 UTC,2018-05-06 07:05:27 +0000 UTC,47.6176931,-122.3449058,"500 Wall St, Seattle, WA 98121, USA",2018-05-06 07:08:56 +0000 UTC,47.6116107,-122.3471433,"2226 Elliott Ave, Seattle, WA 98121, US",0.60,6.75,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-05-02 18:34:21 +0000 UTC,2018-05-02 18:34:35 +0000 UTC,47.6129514,-122.3502362,,2018-05-02 18:57:28 +0000 UTC,47.6129514,-122.3502362,,0.62,18.19,USD
Seattle,uberX,COMPLETED,2018-04-30 07:10:25 +0000 UTC,2018-04-30 07:26:20 +0000 UTC,47.4430067,-122.2996087,"Parking Garage, Floor 3, App-based Rideshare, Seattle–Tacoma International Airport",2018-04-30 07:47:28 +0000 UTC,47.6115572,-122.3471377,"2226 Elliott Ave, Seattle, WA 98121, US",17.91,32.69,USD
San Francisco,uberX,COMPLETED,2018-04-29 18:01:00 +0000 UTC,2018-04-29 18:02:10 +0000 UTC,37.3260767284,-121.89460742,"387 Delmas Ave, San Jose, CA 95126, USA",2018-04-29 18:12:10 +0000 UTC,37.3996869546,-121.94707061,"620 Park View Dr, Santa Clara, CA 95054, US",7.01,10.85,USD
San Francisco,uberX,COMPLETED,2018-04-29 15:58:01 +0000 UTC,2018-04-29 16:01:20 +0000 UTC,37.3996448061,-121.947112704,"620 Park View Dr, Santa Clara, CA 95054, US",2018-04-29 16:13:15 +0000 UTC,37.3261903902,-121.894694438,"387 Delmas Ave, San Jose, CA 95126, USA",6.57,10.61,USD
San Francisco,uberX,COMPLETED,2018-04-27 22:03:14 +0000 UTC,2018-04-27 22:08:54 +0000 UTC,37.3213693,-121.9478372,"333 Santana Row, San Jose, CA 95128, USA",2018-04-27 22:32:11 +0000 UTC,37.257587,-122.0336831,"14482 Big Basin Way, Saratoga, 95070, US",10.61,17.57,USD
Seattle,uberX,COMPLETED,2018-04-27 00:30:33 +0000 UTC,2018-04-27 00:36:12 +0000 UTC,47.6117582,-122.3472398,"2226 Elliott Ave, Seattle, WA 98121, US",2018-04-27 00:51:57 +0000 UTC,47.6071247,-122.3350968,,1.01,11.81,USD
Seattle,uberX,COMPLETED,2018-04-20 01:40:20 +0000 UTC,2018-04-20 01:43:56 +0000 UTC,47.6116780799,-122.346746204,"2226 Elliott Ave, Seattle, Washington 98121, US",2018-04-20 01:49:05 +0000 UTC,47.6226795912,-122.358069354,"100 W Harrison St, Seattle, WA 98119, USA",1.13,3.8,USD
Seattle,uberXL,COMPLETED,2018-04-16 01:11:11 +0000 UTC,2018-04-16 01:15:26 +0000 UTC,47.602937,-122.3377342,"801 Alaskan Way, Seattle, WA 98104, US",2018-04-16 01:26:30 +0000 UTC,47.6139049,-122.350104,"2400 Elliott Ave, Seattle, WA 98121, United States",1.28,8.32,USD
Seattle,uberXL,COMPLETED,2018-04-15 22:24:09 +0000 UTC,2018-04-15 22:27:29 +0000 UTC,47.6050966,-122.3308718,"701 5th Ave, Seattle, WA 98104, USA",2018-04-15 22:33:11 +0000 UTC,47.6033791,-122.3381332,"801 Alaskan Way, Seattle, WA 98104, US",0.75,5.74,USD
Seattle,uberXL,CANCELED,2018-04-15 22:23:01 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6076014,-122.3339218,,1970-01-01 00:00:00 +0000 UTC,47.6073929,-122.3342059,"801 Alaskan Way, Seattle, WA 98104, US",0.00,0,USD
Seattle,uberXL,COMPLETED,2018-04-15 21:38:48 +0000 UTC,2018-04-15 21:44:28 +0000 UTC,47.6115645118,-122.336833068,"400 Pine St, Seattle, WA 98101, USA",2018-04-15 21:50:37 +0000 UTC,47.6050358242,-122.330388313,"701 5th Ave, Seattle, WA 98104, US",0.81,5.42,USD
Seattle,uberX,COMPLETED,2018-04-14 23:27:33 +0000 UTC,2018-04-14 23:30:00 +0000 UTC,47.6068348911,-122.33054776,"515 Madison St, Seattle, WA 98104, United States",2018-04-14 23:37:07 +0000 UTC,47.6118627345,-122.34765883,"2226 Elliott Ave, Seattle, Washington 98121, US",1.52,4.59,USD
Seattle,POOL: MATCHED,COMPLETED,2018-04-09 01:30:35 +0000 UTC,2018-04-09 01:34:25 +0000 UTC,47.6758674,-122.3178185,"6417 Roosevelt Way NE ste 204, Seattle, WA 98115, USA",2018-04-09 01:52:46 +0000 UTC,47.6118934,-122.347603,"2226 Elliott Ave, Seattle, WA 98121, US",6.38,8.66,USD
Seattle,POOL: MATCHED,COMPLETED,2018-04-08 22:24:25 +0000 UTC,2018-04-08 22:36:24 +0000 UTC,47.6049603,-122.3304929,"701 5th Ave, Seattle, WA 98104, USA",2018-04-08 22:43:58 +0000 UTC,47.6758293,-122.3180001,"6417 Roosevelt Way NE, Seattle, WA 98115, US",5.27,7.26,USD
Seattle,uberX,COMPLETED,2018-04-08 21:28:47 +0000 UTC,2018-04-08 21:31:05 +0000 UTC,47.6116058089,-122.336739529,"Westlake Center, Pine St - Zara, Westlake Center",2018-04-08 21:35:22 +0000 UTC,47.6043322329,-122.331300114,"701 5th Ave, Seattle, WA 98104, US",0.92,6.04,USD
Seattle,uberX,COMPLETED,2018-04-07 21:51:31 +0000 UTC,2018-04-07 21:55:40 +0000 UTC,47.6246913,-122.3474124,"500 Mercer St, Seattle, WA 98109, US",2018-04-07 22:00:47 +0000 UTC,47.6119121,-122.3477331,"2226 Elliott Ave, Seattle, Washington 98121, US",1.31,5.89,USD
Seattle,uberX,DRIVER_CANCELED,2018-04-07 21:40:49 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.621976,-122.3475863,,1970-01-01 00:00:00 +0000 UTC,47.624566,-122.3476078,"2226 Elliott Ave, Seattle, Washington 98121, US",0.00,5,USD
Seattle,uberX,COMPLETED,2018-04-07 21:11:21 +0000 UTC,2018-04-07 21:14:19 +0000 UTC,47.611771702,-122.347468709,"2226 Elliott Ave, Seattle, WA 98121, US",2018-04-07 21:20:06 +0000 UTC,47.6247634131,-122.347559752,"500 Mercer St, Seattle, WA 98109, US",1.37,6.8,USD
Seattle,uberX,COMPLETED,2018-04-06 17:10:10 +0000 UTC,2018-04-06 17:11:23 +0000 UTC,47.6129779,-122.3498272,"2401 Elliott Ave, Seattle, Washington 98121, US",2018-04-06 17:21:28 +0000 UTC,47.5977143,-122.3264077,"522 6th Ave S, Seattle, 98104, US",1.74,9.45,USD
Seattle,uberX,COMPLETED,2018-04-02 05:28:39 +0000 UTC,2018-04-02 05:31:18 +0000 UTC,47.6062968,-122.3390078,"1200 Western Ave, Seattle, WA 98101, US",2018-04-02 05:34:13 +0000 UTC,47.6116105,-122.3471801,"2226 Elliott Ave, Seattle, Washington 98121, US",0.88,3.7800000000000002,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-03-30 04:24:58 +0000 UTC,2018-03-30 04:25:16 +0000 UTC,47.6120157,-122.3476366,,2018-03-30 04:57:31 +0000 UTC,47.6120157,-122.3476366,,4.19,19.29,USD
Seattle,uberX,COMPLETED,2018-03-29 01:33:47 +0000 UTC,2018-03-29 01:35:42 +0000 UTC,47.5976885517,-122.32639917,"522 6th Ave S, Seattle, 98104, US",2018-03-29 01:45:05 +0000 UTC,47.6117928623,-122.347401193,"2226 Elliott Ave, Seattle, Washington 98121, US",1.93,5.01,USD
Seattle,POOL: MATCHED,COMPLETED,2018-03-29 01:02:32 +0000 UTC,2018-03-29 01:04:50 +0000 UTC,47.6129751,-122.3497545,"2401 Elliott Ave, Seattle, Washington 98121, US",2018-03-29 01:25:10 +0000 UTC,47.5979479,-122.3263907,"522 6th Ave S, Seattle, 98104, US",1.92,3.38,USD
Seattle,uberX,COMPLETED,2018-03-28 03:45:14 +0000 UTC,2018-03-28 03:48:27 +0000 UTC,47.6115414547,-122.336885293,"Westlake Center, Pine St - Zara, Westlake Center",2018-03-28 03:54:31 +0000 UTC,47.6128813404,-122.349827281,"2226 Elliott Ave, Seattle, Washington 98121, US",0.84,3.51,USD
Seattle,uberX,CANCELED,2018-03-28 03:43:45 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6094753781,-122.332952609,,1970-01-01 00:00:00 +0000 UTC,47.6093840231,-122.335437965,"2226 Elliott Ave, Seattle, Washington 98121, US",0.00,0,USD
Seattle,uberX,COMPLETED,2018-03-28 03:05:09 +0000 UTC,2018-03-28 03:16:44 +0000 UTC,47.6118777,-122.3476462,"2226 Elliott Ave, Seattle, WA 98121, US",2018-03-28 03:24:26 +0000 UTC,47.6116349,-122.3366683,"400 Pine St, Seattle, WA 98101, USA",1.26,3.51,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-03-27 23:30:47 +0000 UTC,2018-03-27 23:31:47 +0000 UTC,47.6120157,-122.3476366,,2018-03-28 00:38:42 +0000 UTC,47.6120157,-122.3476366,,1.41,34.06,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-03-27 02:56:04 +0000 UTC,2018-03-27 02:57:21 +0000 UTC,47.6120157,-122.3476366,,2018-03-27 03:19:05 +0000 UTC,47.6120157,-122.3476366,,0.44,16,USD
Seattle,uberX,COMPLETED,2018-03-24 02:47:55 +0000 UTC,2018-03-24 02:49:37 +0000 UTC,47.6117995021,-122.347434268,"2226 Elliott Ave, Seattle, WA 98121, US",2018-03-24 02:55:42 +0000 UTC,47.6177868586,-122.344740352,"500 Wall St, Seattle, WA 98121, USA",0.68,5.8100000000000005,USD
Seattle,uberX,COMPLETED,2018-03-22 04:12:07 +0000 UTC,2018-03-22 04:15:44 +0000 UTC,47.6579487278,-122.313277926,"4142 University Way NE, Seattle, WA 98105, USA",2018-03-22 04:40:04 +0000 UTC,47.611839124,-122.347242572,"2226 Elliott Ave, Seattle, Washington 98121, US",14.02,16.03,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-03-20 03:31:28 +0000 UTC,2018-03-20 03:32:42 +0000 UTC,47.6120157,-122.3476366,,2018-03-20 03:57:54 +0000 UTC,47.6120157,-122.3476366,,0.30,22.5,USD
Seattle,uberX,COMPLETED,2018-03-18 21:50:12 +0000 UTC,2018-03-18 21:55:28 +0000 UTC,47.6113283689,-122.345358757,"2103 Western Ave, Seattle, WA 98121, USA",2018-03-18 22:04:01 +0000 UTC,47.6197281962,-122.345284007,"567 John St, Seattle, WA 98109, US",1.04,6.73,USD
Seattle,uberX,COMPLETED,2018-03-11 17:27:25 +0000 UTC,2018-03-11 17:30:32 +0000 UTC,47.6117230548,-122.346953872,"2226 Elliott Ave, Seattle, WA 98121, US",2018-03-11 17:33:39 +0000 UTC,47.605910611,-122.338912559,"1200 Western Ave, Seattle, WA 98101, US",0.57,6.75,USD
Seattle,uberX,COMPLETED,2018-03-11 00:45:22 +0000 UTC,2018-03-11 01:06:00 +0000 UTC,47.5789433392,-122.410715288,"2742 Alki Ave SW, Seattle, WA 98116, USA",2018-03-11 01:24:56 +0000 UTC,47.6088244878,-122.340043864,"116 Pike St, Seattle, WA 98101, US",8.15,18.81,USD
Seattle,POOL,COMPLETED,2018-03-10 04:24:22 +0000 UTC,2018-03-10 04:26:56 +0000 UTC,47.6115566,-122.3366677,"400 Pine St, Seattle, WA 98101, USA",2018-03-10 04:32:05 +0000 UTC,47.6116087,-122.3471941,"2226 Elliott Ave, Seattle, Washington 98121, US",1.10,5.54,USD
Seattle,POOL,COMPLETED,2018-03-07 03:27:50 +0000 UTC,2018-03-07 03:29:49 +0000 UTC,47.6295776,-122.3600094,"211 W Highland Dr, Seattle, WA 98119, USA",2018-03-07 03:41:23 +0000 UTC,47.6138277,-122.3279464,"1124 Pike St, Seattle, WA 98101, USA",2.43,7.8,USD
Seattle,uberX,COMPLETED,2018-03-04 08:48:19 +0000 UTC,2018-03-04 08:50:27 +0000 UTC,47.6143479,-122.3429112,"306 Blanchard St, Seattle, WA 98121, USA",2018-03-04 08:58:46 +0000 UTC,47.6102436,-122.3435806,"1200 Western Ave, Seattle, WA 98101, US",1.79,7.95,USD
Seattle,uberX,COMPLETED,2018-03-02 06:27:37 +0000 UTC,2018-03-02 06:32:18 +0000 UTC,47.6176441,-122.3450563,"500 Wall St, Seattle, WA 98121, USA",2018-03-02 06:36:21 +0000 UTC,47.6117481,-122.3473068,"2226 Elliott Ave, Seattle, Washington 98121, US",0.57,6.4,USD
Seattle,POOL: MATCHED,COMPLETED,2018-03-02 03:17:07 +0000 UTC,2018-03-02 03:22:40 +0000 UTC,47.6118087969,-122.347307646,"2226 Elliott Ave, Seattle, WA 98121, US",2018-03-02 03:33:44 +0000 UTC,47.6177644461,-122.344768721,"500 Wall St, Seattle, WA 98121, USA",1.33,4.2,USD
Seattle,uberX,COMPLETED,2018-02-26 02:08:46 +0000 UTC,2018-02-26 02:14:09 +0000 UTC,47.6159632758,-122.20181568,"401 Bellevue Way NE, Bellevue, WA 98004, US",2018-02-26 02:39:17 +0000 UTC,47.6117699097,-122.347286857,"2226 Elliott Ave, Seattle, Washington 98121, US",13.18,18.77,USD
Seattle,uberX,COMPLETED,2018-02-25 20:34:38 +0000 UTC,2018-02-25 20:39:02 +0000 UTC,47.611744092,-122.34703958,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-25 21:01:20 +0000 UTC,47.6166718803,-122.201765463,"515 Bellevue Way NE, Bellevue, WA 98004, US",11.13,28.78,USD
Seattle,uberX,COMPLETED,2018-02-25 05:11:35 +0000 UTC,2018-02-25 05:13:40 +0000 UTC,47.6059598,-122.3388692,"1200 Western Ave, Seattle, WA 98101, US",2018-02-25 05:16:46 +0000 UTC,47.6118153,-122.3472459,"2226 Elliott Ave, Seattle, Washington 98121, US",0.90,7.09,USD
Seattle,uberX,COMPLETED,2018-02-25 03:03:25 +0000 UTC,2018-02-25 03:08:01 +0000 UTC,47.6117272843,-122.347030284,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-25 03:10:27 +0000 UTC,47.6057461882,-122.338770491,"1200 Western Ave, Seattle, WA 98101, US",0.59,6.15,USD
Seattle,POOL,COMPLETED,2018-02-24 02:09:26 +0000 UTC,2018-02-24 02:12:08 +0000 UTC,47.6118594924,-122.347673137,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-24 02:17:42 +0000 UTC,47.6176661668,-122.344897959,"500 Wall St, Seattle, WA 98121, USA",0.71,5.21,USD
Seattle,uberX,COMPLETED,2018-02-21 05:18:02 +0000 UTC,2018-02-21 05:20:02 +0000 UTC,47.6168164794,-122.346380976,"2501 4th Ave, Seattle, WA 98121, US",2018-02-21 05:27:46 +0000 UTC,47.6059269683,-122.338926693,"1200 Western Ave, Seattle, WA 98101, US",1.70,7.69,USD
Seattle,uberX,COMPLETED,2018-02-18 05:02:33 +0000 UTC,2018-02-18 05:06:30 +0000 UTC,47.611725,-122.3473626,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-18 05:11:30 +0000 UTC,47.617729,-122.3449515,"500 Wall St, Seattle, WA 98121, USA",1.10,6.47,USD
Seattle,uberX,COMPLETED,2018-02-17 06:11:33 +0000 UTC,2018-02-17 06:14:07 +0000 UTC,47.6060911649,-122.339068565,"1200 Western Ave, Seattle, WA 98101, US",2018-02-17 06:18:38 +0000 UTC,47.6116782488,-122.346966762,"2226 Elliott Ave, Seattle, Washington 98121, US",0.89,6.4,USD
Seattle,uberX,COMPLETED,2018-02-12 02:06:46 +0000 UTC,2018-02-12 02:20:32 +0000 UTC,47.6619540896,-122.299919816,"4627 26th Ave NE, Seattle, WA 98105, US",2018-02-12 02:45:52 +0000 UTC,47.6057533301,-122.338776662,"1200 Western Ave, Seattle, WA 98101, US",9.53,22.48,USD
Seattle,uberX,COMPLETED,2018-02-11 20:15:42 +0000 UTC,2018-02-11 20:20:43 +0000 UTC,47.6119495032,-122.347999419,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-11 20:43:38 +0000 UTC,47.6582695542,-122.313208404,"4142 University Way NE, Seattle, WA 98105, US",6.32,16.02,USD
Seattle,uberX,COMPLETED,2018-02-11 09:01:43 +0000 UTC,2018-02-11 09:05:04 +0000 UTC,47.6176820249,-122.344876109,"500 Wall St, Seattle, WA 98121, USA",2018-02-11 09:08:49 +0000 UTC,47.6117494273,-122.34718301,"2226 Elliott Ave, Seattle, Washington 98121, US",0.59,6.21,USD
Seattle,uberX,COMPLETED,2018-02-11 05:55:53 +0000 UTC,2018-02-11 05:58:40 +0000 UTC,47.6117460031,-122.347166963,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-11 06:04:39 +0000 UTC,47.6177198178,-122.344826018,"500 Wall St, Seattle, WA 98121, USA",0.75,6.58,USD
Seattle,UberEATS Marketplace,COMPLETED,2018-02-11 05:04:44 +0000 UTC,2018-02-11 05:06:01 +0000 UTC,47.6120554,-122.3473374,,2018-02-11 05:31:34 +0000 UTC,47.6120554,-122.3473374,,0.91,12.7,USD
Seattle,uberX,COMPLETED,2018-02-11 03:59:36 +0000 UTC,2018-02-11 04:03:44 +0000 UTC,47.6220359207,-122.336156629,"1043 Harrison St, Seattle, WA 98109, USA",2018-02-11 04:21:41 +0000 UTC,47.6118469611,-122.346920539,"2226 Elliott Ave, Seattle, Washington 98121, US",3.05,10.88,USD
Seattle,uberX,COMPLETED,2018-02-10 15:45:37 +0000 UTC,2018-02-10 15:49:01 +0000 UTC,47.6117521,-122.3470253,"2226 Elliott Ave, Seattle, WA 98121, US",2018-02-10 15:59:52 +0000 UTC,47.6220447,-122.3367501,"1043 Harrison St, Seattle, WA 98109, US",2.87,10.32,USD
Seattle,uberX,COMPLETED,2018-02-08 03:50:23 +0000 UTC,2018-02-08 03:53:46 +0000 UTC,47.6090684796,-122.339458043,"116 Pike St, Seattle, WA 98101, USA",2018-02-08 03:59:14 +0000 UTC,47.6162820776,-122.343243146,"588 Bell St, Seattle, WA 98121, US",1.17,7.09,USD
